AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
-22,100,32,0,-79,100,0,0,0,0,0,0,0,100,-69,0,0,0,0,-100,0,0,-13,0,-100,100,1,-55,0
-95,0,-32,100,0,100,0,100,0,0,8,100,0,100,-57,0,100,-89,0,100,0,-18,0,0,-67,-28,-21,-56,-97
0,-44,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,-56,0,0,-100,97,-62,0,100,0,0,0,-56,0
100,0,0,0,0,100,0,100,0,57,-100,100,94,-61,-83,0,-44,-100,100,100,-82,0,0,-100,0,-72,0,4,-3
100,0,0,-38,-18,0,0,-100,100,-10,-100,0,-94,100,100,0,0,0,-18,100,1,100,-100,0,18,0,1,100,0
100,-56,0,-62,0,-80,100,-71,100,-9,64,-100,0,-100,0,0,95,0,-41,-32,100,0,-30,0,0,0,98,-47,0
100,100,0,0,0,100,-14,-48,68,-38,-100,-100,100,39,81,33,13,75,-41,-100,-85,22,-100,0,-18,0,-75,-100,92
-24,-46,20,0,0,0,-73,-69,0,0,-31,-4,100,100,0,-33,0,100,0,100,-31,100,0,0,0,0,2,100,-92
100,-54,-20,0,0,71,-13,100,-95,0,100,-100,-100,4,-100,0,0,-15,0,-100,0,100,-36,0,0,0,-75,0,0
0,0,0,0,0,0,79,0,0,0,-12,-100,-96,1,100,0,-50,0,0,0,100,0,-100,0,0,0,0,0,0
0,0,0,0,0,0,2,-100,0,0,0,0,-4,-67,0,0,-43,0,0,0,6,0,0,0,0,0,0,0,100
0,0,0,0,0,-85,-41,0,0,0,23,0,0,-81,-100,0,0,-78,0,100,0,100,-83,0,100,0,100,-100,0
-100,0,0,0,0,0,0,0,0,80,-28,-100,0,40,-100,0,0,-10,100,-100,-49,-100,-6,0,81,0,100,0,100
0,100,100,0,0,0,0,0,0,-80,-20,-44,0,0,100,0,0,0,-6,0,-1,-50,0,21,-35,100,-72,0,0
100,-27,-61,0,0,-86,-40,1,0,0,0,15,0,100,-100,0,100,-27,0,-23,0,100,-46,-21,100,-78,-10,100,0
0,-11,-15,0,100,-100,0,0,-100,100,100,0,0,-100,100,100,0,0,0,0,-56,0,38,0,-100,-22,-100,0,-7
0,0,-24,100,-100,67,2,-1,0,0,0,-15,0,-100,100,0,-42,0,0,0,0,0,-38,0,0,0,-18,-57,-100
100,-62,0,-100,0,100,-2,0,100,0,0,0,0,-75,-100,100,-73,0,-73,41,100,100,0,0,-97,0,1,-89,-88
0,0,0,0,0,-100,0,0,-6,-37,0,0,0,1,0,0,0,100,0,-100,-100,-10,0,0,63,100,0,0,100
46,0,100,0,0,100,0,0,-57,-63,-100,86,89,-1,-53,0,0,0,100,100,78,0,0,100,-100,-85,-1,100,-100
-33,0,-26,0,0,0,0,0,55,0,100,-86,-23,1,-12,-100,0,100,-22,0,-32,0,0,0,-12,0,0,0,-5
0,0,100,0,22,0,1,0,0,0,0,0,-50,-1,100,-100,0,-100,0,-100,0,0,0,-5,0,100,0,-100,0
100,0,-88,35,-22,-100,93,74,100,0,63,0,-16,0,-21,0,97,-100,-99,100,-46,-100,0,-95,0,77,100,-41,0
100,0,-86,0,0,0,-61,100,-100,85,0,0,0,0,0,0,-97,-91,0,1,100,-69,0,0,0,100,0,-93,0
-16,0,100,0,0,-100,86,100,-100,100,0,0,100,100,-35,0,0,-32,0,-100,0,-62,8,0,0,-32,-100,100,0
-9,0,100,-35,0,-100,-68,0,0,21,0,0,-100,4,100,0,0,0,0,-56,100,-11,0,0,0,-77,0,0,0
-42,0,-100,50,0,100,0,0,0,100,-61,0,0,87,100,0,1,-39,89,0,-100,-100,-8,0,0,-100,100,-100,100
-11,0,100,0,100,-100,-51,-86,-65,100,0,81,100,100,-70,0,100,-14,-89,1,-100,0,0,0,0,-37,-100,0,100
100,0,0,0,-100,0,100,100,0,0,0,-16,-62,100,-3,0,0,-61,34,-1,0,100,0,0,0,0,1,0,-100
100,0,0,0,0,-71,-39,0,0,0,0,0,0,-78,-26,0,0,54,-34,0,0,100,1,0,0,0,-1,0,-67
0,100,0,0,0,-68,-61,-22,0,11,0,-61,-38,-2,100,0,0,0,0,100,0,0,0,0,0,0,0,8,-33
0,0,-97,100,0,0,0,-56,0,-69,-19,76,0,-100,0,0,-28,-54,0,100,0,10,100,0,0,79,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
-100,-90,100,0,0,0,0,0,0,0,20,0,100,0,100,-22,-73,100,0,0,0,-100,-15,0,0,-75,0,0,0
18,100,-6,-100,37,35,100,-100,100,0,-58,-51,100,2,-100,0,0,-100,0,-50,0,100,-86,0,0,88,100,-11,96
-56,-53,-58,7,-37,0,59,-100,-90,-19,38,0,-81,-14,-100,83,100,0,0,-100,100,55,100,0,87,-100,-26,26,-96
0,100,68,-44,0,0,0,0,0,0,100,-29,-100,0,100,-83,-79,0,0,1,-76,0,0,0,-22,-38,0,-19,0
0,-100,100,100,0,100,0,-10,0,-70,0,0,0,-43,0,49,-21,0,0,-51,-24,100,-57,0,-65,0,3,0,100
-100,-16,0,0,0,25,-35,0,0,0,0,0,0,0,-99,100,0,0,100,0,0,0,0,0,0,0,0,0,0
100,100,-53,-42,0,-100,-39,100,-10,-67,-100,0,-19,3,0,100,79,0,0,0,71,16,52,0,0,100,-26,100,-100
0,100,-75,-71,0,0,100,-14,0,34,0,0,0,1,-100,-8,-22,1,-14,0,100,-96,-29,0,0,0,0,-64,0
100,-100,100,0,100,31,2,-86,0,100,-15,0,0,0,-100,0,-57,-1,-86,0,-100,-20,-66,100,0,0,-51,100,0
-17,-100,0,0,0,100,-100,100,0,59,0,0,0,-66,0,-100,0,0,0,0,-47,-100,0,100,0,0,0,100,0
0,0,-27,0,0,0,-49,100,0,0,75,0,0,100,-53,-8,0,0,0,0,-24,0,0,-100,0,0,0,-83,0
0,0,0,0,-61,-54,0,-28,0,0,0,100,0,0,100,0,0,0,0,0,0,-30,77,-100,0,0,0,0,0
100,100,-100,0,100,0,-38,-81,0,-20,1,-37,100,0,-72,-100,0,0,0,100,100,-100,-59,0,0,-100,100,3,0
0,50,0,100,-100,0,0,-91,0,100,-52,0,0,1,-28,0,0,0,0,-100,0,0,0,0,0,0,-85,-47,0
0,-100,0,-59,-39,100,0,0,0,0,-40,-26,100,-82,100,71,100,0,0,0,0,-27,0,0,0,0,0,0,0
100,-91,77,-41,0,-100,0,100,100,-47,-93,0,97,-40,97,100,-100,0,0,1,0,0,-18,0,0,0,-15,100,100
-100,0,44,100,0,-100,0,87,19,80,-22,-37,-10,0,-100,100,100,0,0,-1,-100,-100,0,35,15,0,0,-47,100
-40,100,98,-47,0,-37,0,0,-61,0,0,0,0,100,-97,0,-77,0,100,0,0,100,0,0,0,0,0,100,-100
0,100,-95,100,0,0,0,0,100,-100,0,0,80,0,0,-100,1,0,-18,0,0,0,100,-35,-15,0,0,0,0
100,100,-100,-100,0,0,0,-82,0,69,0,0,1,100,0,-100,-24,0,0,0,0,0,0,0,0,0,0,-54,-37
-72,-90,0,-53,0,0,2,-78,0,100,0,0,100,-100,0,-18,0,43,0,0,0,0,-100,0,0,0,0,-11,100
100,100,-37,0,0,0,1,0,-100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,2,0,0,1,-100
-74,0,-100,0,100,0,0,-20,0,100,61,0,-100,0,0,-86,0,0,-82,0,0,-98,0,0,-2,0,100,2,0
-17,-100,100,0,79,0,-3,-7,-15,0,-61,0,-100,100,0,0,0,100,0,0,0,-100,31,0,0,0,100,100,0
-92,-100,0,0,100,100,0,1,0,0,0,0,-79,-82,0,6,100,0,0,100,0,0,-31,0,0,0,-100,100,-19
-100,-6,-72,100,0,0,100,0,-43,0,0,31,0,-18,0,-6,-12,-67,0,88,100,-74,0,0,0,0,0,-64,0
0,-82,0,0,-100,100,1,-1,0,0,0,1,0,0,0,0,-35,-76,0,-100,0,0,0,0,52,100,0,0,0
0,-22,-67,0,-24,100,-40,100,0,0,0,0,-38,97,0,0,-46,100,0,-11,-100,-100,0,0,0,0,0,-38,100
0,0,52,0,100,0,-24,-18,0,0,0,-32,-100,100,0,0,-7,0,100,0,0,-100,0,0,-3,-44,0,1,-31
0,0,-52,-79,0,100,0,0,0,0,0,100,-51,-89,0,0,0,0,61,100,0,-41,0,0,-34,0,0,0,-23
0,0,0,82,-100,0,-1,-9,0,0,0,0,0,-100,0,0,0,0,100,-26,0,0,0,0,0,-56,-100,-32,100
100,0,0,0,-49,4,100,-73,78,0,0,-76,0,100,0,0,100,0,-27,-71,0,0,100,0,0,0,0,-88,-84
-51,0,0,0,0,-42,-5,0,-9,0,0,-24,0,-100,100,0,0,53,0,0,0,0,0,0,0,0,0,1,0
-98,0,100,0,0,-56,-33,0,-69,0,0,0,0,1,100,0,100,73,-100,-49,100,-100,-72,0,0,0,0,0,0
100,0,-100,100,100,-100,1,100,100,30,0,0,0,-9,0,0,-100,-20,0,-31,-100,-100,100,0,0,0,0,-8,-100
0,0,100,0,-45,0,100,-51,100,-46,0,0,100,0,-34,100,-27,-100,100,0,0,0,-73,0,-15,0,0,35,-6
100,30,-29,54,-72,-16,26,3,-70,-32,60,100,24,0,-100,3,-3,-100,-100,0,9,100,-55,0,0,0,100,-100,0
-100,0,100,-40,0,100,-100,-52,-88,0,10,100,-82,0,1,0,1,0,0,0,-9,0,0,0,0,0,0,-31,100
0,0,-100,-72,-37,0,100,100,-42,-36,1,0,0,0,0,100,-71,0,-18,0,0,0,0,0,67,0,0,1,0
100,8,-71,100,-52,-93,0,0,0,-100,100,-100,-42,1,-67,100,0,-6,0,0,100,100,0,0,0,0,-86,0,-100
0,0,0,-22,0,0,-53,-60,0,0,0,0,0,-1,0,0,0,0,-13,0,0,0,0,0,0,0,68,0,100
100,-38,0,-13,0,-79,100,100,0,0,-49,0,0,0,0,100,0,0,0,2,61,100,0,0,-67,0,-58,100,-57
-73,0,0,0,0,-59,0,-100,0,-100,-59,-58,100,100,100,0,0,36,-14,0,0,0,100,0,100,0,-24,0,0
0,0,0,0,0,0,0,-40,0,100,0,100,-77,0,-64,100,0,-36,-89,2,88,0,0,0,-100,0,0,0,0
-8,0,0,0,0,100,-96,100,0,3,-16,0,-23,-100,100,0,1,0,0,3,-97,-100,100,0,0,0,0,0,-43
0,0,100,-85,0,-90,100,100,0,0,0,100,0,98,0,0,35,0,0,0,-100,100,-92,0,0,0,0,98,0
100,0,0,-100,0,-69,-100,100,0,-100,-19,100,0,-54,0,0,-34,0,0,3,17,-69,-30,0,100,0,0,0,0
100,0,0,-25,0,0,-71,-51,0,0,0,0,100,2,0,0,-2,0,0,-10,-69,-44,-19,1,42,0,0,-81,0
0,32,-96,0,0,0,-56,-24,0,0,0,1,0,-46,100,-81,0,0,100,0,0,0,0,-1,0,0,0,0,0
-2,-32,0,100,100,0,-12,-100,0,0,-10,0,-100,0,-1,-39,0,2,0,0,100,-100,-59,0,-19,0,100,-18,0
40,0,78,-100,-100,0,-37,17,0,-88,-18,-26,31,0,36,86,100,-2,30,0,100,9,0,0,-4,0,-100,-84,0
56,100,-34,0,0,73,0,1,0,-65,89,0,100,0,-100,0,-23,0,0,0,0,100,0,0,-100,0,0,-32,0
0,-100,100,100,0,65,1,0,0,0,0,0,-6,0,-22,0,-77,0,0,0,-100,100,0,0,-19,0,0,0,0
0,0,-39,0,0,100,-1,-23,0,-24,-73,14,-100,0,-100,-57,0,0,-36,1,100,0,0,0,0,100,1,-52,100
0,0,0,0,0,0,0,-100,0,0,0,-11,-25,1,100,-53,0,0,0,0,0,-43,0,0,0,71,-1,0,0
46,100,100,-32,0,-100,0,-20,0,0,0,0,0,53,-100,-100,100,100,21,45,-34,46,0,0,0,-100,0,-15,-20
-14,-31,100,100,0,-100,83,0,0,-51,-16,100,0,0,0,-100,-11,0,-65,-46,-2,0,0,0,0,100,0,0,-31
100,0,-100,100,0,-38,0,0,100,0,0,-72,100,2,0,17,-59,-74,-50,100,-5,0,0,0,0,-13,0,0,0
75,100,-100,-100,0,0,0,0,-69,-31,0,0,-100,100,100,100,0,0,0,-42,-42,-100,100,100,0,0,0,3,0
0,-62,-26,0,0,0,-83,0,-31,0,0,100,100,1,-100,-100,0,-6,22,100,0,100,-100,0,0,100,94,-3,-45
0,100,0,-100,0,0,40,0,0,0,100,1,-27,-28,-49,0,-30,8,-22,-60,-9,0,100,-100,0,-100,-94,0,100
-100,-49,-83,93,0,100,-40,24,0,-7,-49,-100,51,-61,0,0,100,-28,0,-25,100,-33,73,100,0,-44,0,0,-46
34,0,0,0,0,-100,0,0,0,0,-12,0,100,-68,0,-5,-100,0,0,100,-43,100,100,0,0,-35,0,0,0
-60,100,0,0,91,0,0,0,0,0,0,0,0,0,100,-81,0,0,0,1,-100,-15,0,0,0,0,0,0,-58
-34,100,0,0,-33,0,100,0,99,-79,72,-100,90,0,-100,-2,0,61,0,-20,-34,25,-40,-2,0,-79,0,96,65
-100,82,0,-76,-58,0,1,-24,-21,-13,-21,-74,-75,88,0,100,0,50,86,-100,-16,73,92,-95,0,100,0,-83,91
-96,-58,0,100,0,100,-100,0,-78,0,-27,0,-71,-36,0,0,0,0,0,91,100,-34,-9,0,0,-100,0,1,100
100,0,0,0,0,59,-1,100,0,0,-63,100,0,-52,0,-57,1,-10,-53,100,-59,0,0,0,0,0,0,-14,-100
-95,-28,0,79,0,-30,0,100,0,0,0,-63,1,100,100,-100,-1,-100,-33,-2,-56,0,100,-3,0,67,0,0,100
100,100,0,0,0,0,3,-100,0,0,0,0,-100,-82,0,0,0,-1,0,0,0,-100,0,0,0,93,0,0,-100
100,-73,0,-63,0,48,100,-100,0,33,0,-58,86,-18,-100,-20,0,60,0,-96,0,59,67,0,17,0,85,0,-100
-52,-44,100,0,0,-100,0,0,0,0,0,0,0,0,0,-11,0,100,0,100,0,-26,0,0,0,0,-85,32,-17
0,-90,0,-76,0,0,0,0,0,-5,0,100,-34,0,0,0,0,-1,0,0,97,-88,0,100,-17,0,0,-32,-21
100,-100,0,0,0,0,-89,0,0,3,0,0,-76,0,0,0,1,0,0,-100,100,0,0,0,0,0,0,0,-18
0,-60,0,0,0,0,-14,0,1,0,0,0,0,0,0,0,-1,84,0,-19,0,0,0,-100,0,0,0,0,100
0,-4,0,-1,0,0,0,0,-1,0,0,0,-45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
0,0,1,0,0,-77,0,0,0,-59,0,-2,0,-1,0,0,0,100,0,-50,1,-87,0,0,83,-3,0,0,-100
-100,-83,-93,100,0,0,1,0,0,100,0,0,100,0,0,0,0,0,0,2,8,100,-100,0,-49,-3,0,0,100
100,0,-8,-38,0,88,-1,55,0,-100,100,-100,-6,0,78,83,0,-41,0,-20,29,1,-100,0,-34,0,0,0,-35
100,0,0,100,0,-85,0,100,0,0,0,0,-10,1,0,0,100,-87,0,0,0,0,0,2,37,-100,0,0,-100
-36,0,100,0,0,-3,0,0,0,0,-100,0,-15,0,0,100,0,-12,0,3,20,100,0,-2,-15,-12,0,0,0
52,71,0,-96,0,0,0,0,0,0,0,-77,-44,72,-42,89,0,-23,0,100,-85,100,-100,0,-22,100,0,100,100
0,100,-29,100,100,51,0,0,0,0,0,-52,0,-73,0,-100,1,-100,0,100,-100,-67,0,0,0,0,1,-60,100
-5,-5,0,0,0,-51,0,100,0,0,0,100,100,0,-36,0,-29,0,100,0,-40,0,72,0,0,-100,0,-40,-100
0,0,-71,-85,0,98,0,-100,0,0,0,0,0,0,0,0,0,100,-100,-5,0,-2,-55,0,0,100,-1,2,0
-10,0,100,-29,0,-40,100,-100,15,0,0,100,-71,0,0,0,-28,0,0,1,100,-100,-100,0,0,-12,0,-2,-15
0,-100,-100,-100,100,100,100,-20,40,0,0,-22,-54,0,0,100,-21,-38,0,0,-70,-93,0,0,100,0,0,1,0
-47,0,0,0,-21,0,1,100,0,0,0,-81,0,0,100,0,0,100,100,0,-60,-11,-26,21,-86,0,0,100,100
-60,100,0,0,0,-100,1,-100,-55,0,0,0,0,100,-100,100,-11,0,0,2,36,0,100,0,-14,100,0,100,-100
-100,100,0,100,67,1,-45,0,0,0,0,-14,0,100,0,-86,-12,0,-100,0,-36,-100,0,-21,0,0,0,-51,100
0,100,0,19,-4,-11,0,-17,0,0,0,-16,0,2,0,-100,0,0,0,-100,0,0,0,0,0,-61,0,-27,100
100,100,0,-100,100,100,-98,-18,0,0,0,0,0,0,0,-88,1,-100,0,-81,0,28,0,0,0,-32,0,100,-100
0,100,15,0,-16,-100,0,0,0,0,0,-57,0,0,100,-37,-1,-100,0,0,100,-45,0,0,0,0,0,-100,0
-100,0,-15,-73,-100,0,-59,0,0,0,100,45,0,-13,0,100,2,-25,0,-80,0,0,96,0,0,-40,0,-34,100
100,0,0,-22,72,100,0,0,84,0,-77,-7,0,-100,0,-100,100,31,0,0,-100,100,0,0,0,0,0,-14,-93
0,-100,19,0,0,-16,0,0,0,0,-15,0,0,1,0,0,-97,100,0,0,0,0,0,0,0,-12,0,-75,100
0,0,0,0,0,-100,0,0,-84,0,-8,-3,0,1,100,0,-5,0,0,0,93,-100,0,0,0,0,0,0,0
0,-100,100,0,0,0,0,0,0,0,0,100,0,-42,-100,0,0,0,0,0,0,0,46,0,0,0,0,0,0
0,100,-100,0,100,100,100,0,0,0,0,0,0,0,-100,0,0,0,0,0,-93,0,40,0,0,-85,0,100,0
-100,0,-19,0,-53,-100,0,0,0,0,0,0,100,-49,57,0,0,-69,0,0,100,0,0,0,0,0,0,-1,100
-67,-100,0,0,-4,-32,0,0,100,0,0,0,0,0,0,-61,0,0,100,1,96,-10,0,0,0,0,0,-94,0
-11,-100,0,0,100,100,-100,100,-100,0,71,-48,-13,0,-57,0,0,-79,0,-1,-13,-46,0,0,0,0,0,4,100
100,0,0,0,18,100,0,-100,0,0,-71,-41,-65,0,0,0,0,0,1,0,100,-56,-2,0,0,0,0,0,-37
-63,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,13,0,0,0,0,0,0,3,0
-1,-97,0,0,0,-26,0,0,100,0,0,-30,0,2,100,0,0,0,-53,0,0,73,0,100,0,0,0,0,-96
0,-26,0,0,0,0,0,100,0,63,0,-43,0,-2,0,0,1,-100,-48,100,0,0,-5,-76,0,0,0,0,100
18,-100,0,0,-83,-74,0,-27,-54,-4,100,27,-22,0,-100,0,63,0,0,-23,-41,96,10,72,0,36,0,54,-1
-26,-20,0,100,-30,0,100,-37,-38,25,-76,0,0,0,100,0,7,78,43,100,0,-100,25,27,0,19,77,-66,-63
-50,-23,0,100,0,0,100,-36,100,100,0,0,0,100,-53,0,0,69,1,100,-100,0,-100,0,0,-44,100,0,-100
-100,0,0,-12,15,0,-100,0,-15,-16,70,-33,0,98,-47,0,0,91,-44,0,0,100,0,58,0,-11,-100,4,-100
0,100,100,0,0,0,-100,0,0,0,-47,0,0,1,0,0,0,-87,0,0,0,87,0,-7,0,0,-77,-4,-32
-7,0,-55,-99,-25,0,0,100,100,-20,-47,0,0,1,100,0,0,0,0,7,0,0,-100,100,0,0,0,0,0
100,0,-6,-89,0,0,88,-37,0,86,0,0,94,-100,-100,0,-7,36,0,100,-76,0,-100,-100,0,0,1,79,100
0,-38,0,0,42,0,0,-7,-93,0,0,0,1,0,100,100,0,0,0,-36,-43,0,0,0,0,0,0,-78,0
100,0,50,0,0,0,1,-56,0,-32,0,0,-95,0,0,0,-56,-100,0,0,-33,0,-84,-66,100,100,0,0,0
-37,0,0,0,0,0,-89,0,-100,100,46,0,1,-58,-100,0,0,0,0,100,0,-26,0,-75,0,-3,100,0,-23
0,-62,0,0,-22,0,0,0,0,0,0,0,0,0,100,0,0,39,0,0,-3,0,0,-33,-2,0,4,0,0
0,0,100,0,0,100,0,0,0,0,0,0,84,-42,0,0,-8,-81,0,0,0,0,0,0,-62,100,0,0,-99
0,100,0,0,0,-100,0,0,0,-12,0,0,-85,0,-35,0,0,100,0,-100,0,0,0,1,33,-13,-90,-1,-100
0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,74,0,0,0,0,-27,0,0,1,100
0,0,100,0,0,0,0,0,0,100,-26,0,100,100,100,-98,1,-100,0,0,0,0,68,-1,-42,-100,-15,0,-49
86,100,-100,37,77,0,100,72,0,-100,0,0,-100,100,-100,-2,100,-45,0,-84,0,100,-68,0,0,-84,100,-1,100
9,-46,-22,100,-25,0,-98,-72,88,-89,0,53,0,98,-19,0,-100,25,0,36,100,100,0,20,0,0,-63,100,-100
100,-40,0,100,-100,100,-2,0,-44,-100,0,100,100,0,-46,0,-1,-25,0,86,0,-65,100,-20,0,0,0,0,0
-100,-10,-13,-100,13,28,0,0,-44,-100,0,81,-5,-53,0,0,0,51,94,100,-100,-63,-26,0,0,6,100,100,59
0,0,100,0,27,0,0,0,0,0,0,0,-45,-100,0,0,0,100,0,-100,0,0,0,0,0,-3,1,-100,100
-100,-100,-89,-100,0,35,0,0,0,0,0,0,100,100,0,100,0,100,-94,-62,0,100,0,0,0,0,0,0,100
0,-4,0,0,79,-47,0,0,0,0,0,0,-51,0,100,-100,0,-25,100,-100,0,-42,0,0,0,0,1,0,0
1,0,100,-29,0,-97,0,0,0,-1,0,-22,100,100,100,0,0,-100,-49,0,0,-83,-74,0,51,-3,-100,-100,97
-88,0,0,0,-73,-19,0,0,100,0,100,0,-100,100,0,0,100,-18,0,-100,100,74,0,0,-51,0,-39,0,0
0,0,1,100,-100,100,100,0,-100,0,58,-100,-64,-100,0,0,1,-100,-51,0,0,100,0,0,0,100,100,100,0
-64,0,0,100,100,-100,100,0,0,0,-12,-91,0,-100,-100,0,-4,-6,0,100,-100,3,0,0,48,100,100,0,0
0,0,-78,0,0,100,0,0,0,0,-100,-9,2,-50,0,1,-29,0,0,-34,0,-83,0,0,65,-3,-45,-3,100
0,0,-35,-8,-100,-79,100,100,90,0,-46,-12,-26,100,-79,46,48,-2,88,-59,58,100,56,54,-100,100,100,100,0
100,100,0,2,0,-21,2,0,0,0,0,0,-11,0,-21,-47,0,0,0,0,-58,-20,0,-54,16,-46,0,100,0
100,96,-70,-73,-100,0,-44,-86,1,0,94,0,0,-24,0,0,-79,22,-88,1,0,0,0,0,-29,88,100,100,-68
0,100,0,-18,-50,0,-47,0,-91,0,-42,100,0,100,0,0,100,56,0,-100,0,100,0,0,0,-65,-100,-80,-100
0,0,0,0,0,0,0,0,0,94,0,0,0,-100,0,0,-48,0,0,-63,0,-100,-10,0,0,0,0,2,-21
0,0,-83,-100,0,0,-14,100,0,0,-52,0,100,-39,0,0,-88,42,0,-13,0,100,-5,0,0,0,0,1,1
0,-100,0,-11,100,0,0,-65,0,0,0,-67,-100,0,0,0,-1,-92,0,-30,0,89,-41,0,100,0,-20,66,100
0,-96,0,0,7,0,-40,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,-32,0,-86,0,-6
76,-64,0,0,-81,85,100,-49,30,-91,100,-33,10,-2,89,100,0,-28,0,3,-68,40,1,31,-25,-100,-100,100,48
-44,17,100,0,-100,100,-64,0,-30,0,-100,0,-10,100,-42,-100,0,0,0,-3,-32,100,1,94,100,-18,-49,1,0
-22,-53,-50,88,-30,-100,-4,26,0,-3,35,0,0,77,-100,67,100,0,0,68,0,100,72,80,-93,-41,0,-100,100
-59,0,-26,-88,0,100,-34,-26,0,0,62,0,100,-100,0,-67,-95,0,0,-68,0,100,1,79,-43,100,0,3,97
0,100,-24,100,0,-100,100,100,0,0,-38,0,-100,100,0,0,-5,11,100,100,0,0,-75,1,0,-100,0,-75,-49
100,-41,0,1,100,-1,-100,-100,0,0,-59,0,0,-100,-47,0,0,-11,-17,0,0,100,0,88,0,0,100,-11,0
0,-59,0,0,-77,-84,-100,100,0,0,100,0,0,0,100,0,0,0,-49,-100,47,100,0,-89,-7,-36,100,0,0
0,0,0,0,81,0,0,-45,0,0,0,0,0,4,-68,0,0,0,-34,0,0,0,100,0,0,-79,-10,-62,100
0,0,0,100,100,0,-55,0,1,0,81,0,0,-100,-7,0,0,0,0,0,-47,-100,0,-42,0,0,-93,0,-100
-80,0,0,-100,0,100,100,-55,0,0,-37,27,0,0,-25,0,0,0,0,100,0,100,100,0,0,0,0,2,-88
0,0,1,-100,-40,0,0,0,0,0,0,0,0,2,0,0,0,43,0,-8,0,0,0,0,0,0,0,-38,100
0,14,0,-1,-100,0,0,0,0,0,0,-27,0,-100,0,0,0,100,0,0,0,0,-23,0,0,0,0,0,0
100,-14,92,0,-64,-53,100,0,0,0,0,0,0,0,0,0,100,-35,0,0,0,0,-64,100,0,0,0,0,-100
0,0,0,0,0,0,-48,0,0,1,0,0,0,0,100,0,0,0,0,-92,0,-24,100,-71,0,0,100,0,-100
-84,0,0,0,0,100,0,0,-1,100,0,0,0,-100,-96,0,1,0,0,0,27,0,-100,-100,0,0,-100,-30,100
-16,0,-93,100,0,46,1,0,0,0,0,0,0,-15,100,0,-100,-11,0,0,0,-43,0,-100,0,0,100,0,0
-5,90,1,-100,0,-100,-100,0,0,0,-1,0,0,1,100,0,-1,-1,0,0,100,0,-38,-71,0,0,-100,-100,0
-30,-90,82,100,79,-93,-53,100,0,0,-28,62,100,0,-66,0,0,-96,72,100,-34,100,-75,99,0,0,3,-76,-100
100,0,-59,100,100,100,0,100,0,-100,-100,-62,0,75,-100,0,0,100,-53,0,0,100,0,-79,0,0,-100,0,21
-9,100,0,-83,-56,0,3,-8,0,0,-15,0,-75,-76,-38,0,0,-1,0,-16,43,94,61,-20,0,0,100,0,-42
100,-64,100,-41,21,-100,0,0,0,0,0,0,0,100,0,0,0,0,-19,0,0,0,1,0,0,100,-100,0,-100
-14,0,-100,100,0,0,-3,0,0,-1,48,0,-25,-100,0,0,72,-93,0,-42,91,-24,-62,0,0,1,100,0,0
0,91,-24,0,0,0,0,-72,0,0,-48,0,0,0,0,0,0,-6,0,0,-42,0,0,0,0,100,100,0,-39
100,0,0,-12,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,59,-74,0,0,0,-23,-34,0,0
0,0,0,-90,-4,0,0,-1,0,0,0,0,0,0,0,0,-72,0,0,0,0,62,0,0,0,0,1,0,100
0,0,0,62,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,-42,0,1,0,0,0,0,0,0,-31
0,56,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,-100,0,0,0,0,0,-88,100,-19
-67,-18,0,-16,-94,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,85,100,0,100
-73,-100,100,0,0,0,0,0,1,0,0,0,0,-3,100,0,0,76,0,100,-79,0,0,0,0,0,-85,100,-18
0,0,-100,0,-46,100,0,0,-2,0,0,0,0,100,-100,0,0,100,0,100,43,-100,100,0,0,-100,2,-100,-46
0,100,100,-100,0,-100,0,0,0,0,0,0,0,-100,0,0,0,0,36,100,0,0,0,0,0,-62,-57,0,0
0,-100,100,48,0,0,0,0,0,0,0,0,0,100,0,0,0,-42,-36,0,0,1,0,0,0,0,0,-16,100
0,-15,-10,-68,56,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,-33,100,-33,-76,0,0,-11,0,3,0
0,91,-48,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,100,0,0,0,0,0,-87,100
0,0,21,0,-6,0,0,0,0,0,0,100,0,-10,0,0,0,0,0,-41,0,-44,-24,0,0,-2,100,0,-100
-100,0,100,0,100,0,0,0,100,100,0,-13,0,0,-100,100,1,0,0,-100,-100,-82,72,0,0,-88,-65,0,0
