AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
0,0,-71,-5,0,0,-100,0,-17,0,0,0,-35,0,-8,0,-1,100,0,-78,0,0,0,-25,0,59,100,1,-30
-6,-39,-87,0,0,100,0,0,-83,36,0,0,0,0,0,-48,0,-100,100,-13,100,0,0,-75,0,0,100,4,-100
0,0,-12,0,100,0,-58,0,0,-36,-100,0,0,0,20,0,0,100,-100,0,0,0,100,0,0,0,-43,1,100
0,-100,0,-95,-8,66,0,0,0,0,0,0,100,0,-20,0,1,0,0,0,0,-6,1,0,0,0,0,1,100
0,-4,0,84,85,0,-100,0,2,0,0,0,-49,0,0,100,1,0,0,0,-100,-94,0,0,17,0,100,-100,-12
-96,-100,0,100,-100,26,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,100,0,-7,0,0,0,-22,0,-27
0,100,0,0,-77,47,4,0,-2,0,0,0,-51,0,100,0,0,-100,0,0,0,0,0,0,0,-21,-96,100,0
0,-100,0,100,0,-100,91,0,100,0,0,0,0,0,36,-91,2,0,68,100,0,0,98,0,-17,-32,-100,100,-16
-100,0,0,0,0,-12,0,100,-7,0,0,0,0,0,-100,0,0,35,0,0,-10,0,100,0,0,0,-100,-100,100
0,0,0,-97,100,30,0,0,-16,0,0,0,0,5,100,100,-4,0,0,-100,-27,0,0,0,0,-25,-33,0,-97
0,99,0,0,0,0,-53,0,0,0,0,0,1,-5,100,-44,0,-100,0,100,0,0,0,0,0,-27,-100,0,0
-82,100,100,-100,-100,-100,36,-33,-77,100,0,85,-1,0,100,-56,0,97,0,0,-100,100,98,0,0,-95,-63,-48,0
-46,0,-100,100,0,0,-100,90,0,-100,100,0,0,100,-100,100,0,0,-68,-100,-100,-36,100,1,60,85,-100,0,0
100,-39,0,-8,0,-57,-100,-17,0,0,-20,-4,100,-100,-16,-100,0,-100,0,0,100,-64,100,0,-4,46,3,100,100
-67,-25,0,-39,99,0,100,1,0,100,-80,0,100,0,-79,100,0,0,0,0,-100,0,100,-1,0,-100,-49,2,100
100,-100,0,100,0,100,-12,100,0,0,0,-75,-11,0,0,100,100,0,100,0,-68,37,-100,0,-56,0,-62,-100,-100
0,0,0,-100,100,100,-22,0,0,28,0,-6,100,0,-66,-28,3,0,0,100,0,-37,0,0,0,-100,-100,100,-100
-30,0,0,1,0,-100,-82,0,100,57,0,0,0,0,-75,-93,1,0,-100,0,100,0,0,0,0,0,0,-55,100
100,89,0,0,0,0,0,-95,0,0,0,0,0,100,0,-39,0,0,0,0,0,0,-100,0,0,-4,-100,-16,0
0,0,0,100,100,-100,100,0,40,0,0,0,0,-100,100,-40,100,-51,0,1,0,0,-51,0,0,0,0,0,-100
100,-100,100,100,-25,0,100,100,-79,100,6,0,-100,0,-68,0,-100,0,0,0,-100,1,-32,0,0,-66,100,0,-11
0,-6,0,-100,-100,0,-32,-21,0,100,-6,0,0,41,-32,0,-100,0,0,-100,0,0,100,0,0,0,0,0,100
-48,-78,-88,0,0,100,-47,-61,100,0,0,0,0,1,100,0,-4,-10,0,-1,0,-1,1,0,0,0,-100,-68,-27
0,0,0,-100,100,0,-100,-100,-91,100,0,0,-62,-42,-42,0,0,0,0,1,41,100,-83,0,0,0,100,-31,-100
5,0,-12,100,-59,-65,0,0,100,0,0,0,-89,0,0,0,2,0,0,0,-12,0,-100,100,0,0,-100,-20,100
0,0,0,0,0,-35,0,-8,-19,0,96,0,0,0,-58,0,0,0,0,-1,0,0,0,-100,0,0,2,0,0
-24,100,59,0,100,0,0,-56,-100,0,-79,90,1,0,0,0,90,0,0,0,-100,74,0,0,0,27,-100,100,0
0,-79,-59,-100,0,100,-21,0,100,0,-11,-90,-3,0,100,0,-92,1,1,0,100,0,-100,0,0,0,-92,-38,0
-100,100,100,0,-23,100,100,0,0,-100,-6,0,28,100,0,0,0,0,0,100,-53,-100,100,0,0,-27,100,-67,0
-100,-24,100,100,-39,-93,100,0,-100,0,0,0,-2,100,0,0,0,-1,-1,11,-20,-22,100,0,0,0,100,0,100
0,0,0,-63,0,0,2,0,0,-100,0,0,100,-27,-22,0,0,0,0,0,0,36,0,0,0,100,100,0,100
0,-68,-100,0,-100,-100,-100,100,0,100,0,0,0,1,0,0,0,0,0,-26,47,0,0,0,0,100,100,100,-82
-100,0,100,100,-31,100,0,-100,0,-52,0,24,-100,-100,0,0,0,0,0,-85,0,-48,0,0,0,0,-45,100,100
-40,100,0,0,0,-92,-100,0,-51,0,0,0,100,-74,0,13,0,100,0,0,0,-40,0,0,0,0,0,-92,1
0,-88,0,-100,100,100,0,0,0,-100,0,0,-100,0,0,-13,0,100,0,1,-100,0,88,0,100,0,100,0,-87
100,0,-29,100,-100,21,1,0,0,0,0,0,0,0,-78,0,0,0,0,-1,0,0,0,0,0,0,-90,-50,0
-1,100,-92,0,0,0,-3,0,100,-44,0,100,15,1,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0
100,0,-25,0,53,-26,0,0,-100,0,0,0,0,-1,0,0,0,0,0,100,0,0,0,0,0,0,0,-46,-48
100,0,-52,-61,-9,100,0,0,0,-71,0,0,-9,0,0,100,0,0,0,0,-59,0,1,0,70,-100,-21,-12,-2
-100,-100,-2,-69,100,0,26,0,0,0,0,-100,100,0,0,-45,0,-24,0,0,-24,100,-24,0,100,0,0,0,0
0,-41,0,0,-98,-100,-18,0,0,0,0,0,0,0,100,0,0,100,0,0,-60,0,0,0,17,100,100,0,-22
0,0,0,-4,0,100,-8,0,49,0,0,-17,1,0,0,-55,0,-100,0,100,0,0,-20,0,-21,0,-44,0,100
0,0,0,-52,100,-100,0,100,0,9,0,-7,2,0,100,0,0,-22,100,0,0,0,-72,0,0,0,2,0,-100
100,100,100,0,-82,-100,0,-25,0,0,0,0,-71,100,100,0,0,-43,-14,-100,0,100,-88,33,0,-100,-57,2,100
0,100,-100,26,0,0,1,-75,0,0,0,0,0,-28,0,100,0,0,-24,0,0,-100,0,-30,0,-5,-81,0,100
100,-16,0,100,39,2,70,100,-49,-100,0,98,39,-3,100,-100,0,-11,55,87,0,-100,-44,4,-100,-5,-53,100,-100
100,96,0,0,-24,0,0,0,0,-27,0,-21,0,-69,0,0,0,0,-100,0,100,0,0,-7,0,0,0,0,0
0,-100,100,100,-43,-12,-71,-33,0,52,0,-77,-76,0,0,0,1,0,0,100,-7,0,0,0,0,0,-84,-100,100
100,0,-100,-4,-83,100,0,0,0,0,0,0,0,100,-100,0,0,0,-17,-58,0,0,27,0,0,0,100,-2,0
0,-95,52,-100,-8,100,1,0,0,-13,0,0,0,100,100,0,0,0,0,0,-93,0,0,0,100,-66,-42,0,-75
0,0,0,100,0,-100,0,-67,0,0,0,0,0,-84,100,0,1,0,0,0,20,0,-39,0,0,-24,0,100,0
90,-27,-52,100,-67,0,100,1,0,13,0,0,100,-63,99,0,0,0,0,-100,-20,0,93,0,-91,0,0,-44,0
0,-23,100,35,100,-100,100,0,0,-52,0,0,100,-53,0,0,-2,0,0,-24,0,100,0,0,-88,0,100,-56,100
3,-35,-100,-71,-100,60,-84,-1,64,6,0,0,34,0,-35,0,55,36,0,-4,0,-100,-31,15,0,100,58,0,-83
100,0,100,-11,0,-60,-100,0,-64,100,0,21,-100,0,-100,0,-55,100,0,0,0,0,0,-15,0,0,-43,0,0
100,0,-14,100,0,0,-17,0,94,0,0,-21,-74,0,0,0,0,0,0,-10,0,0,0,0,0,-100,0,2,-100
0,0,0,-100,0,0,100,0,0,0,100,0,0,0,-100,0,0,0,0,-74,8,0,-14,0,-23,0,100,100,0
0,0,100,-17,0,0,5,0,-94,12,-62,0,0,100,80,0,63,-100,90,-17,-1,95,100,0,-64,0,76,100,0
100,0,100,-73,0,0,0,0,0,-46,0,0,0,-30,-100,0,-63,0,0,3,48,-91,100,0,0,0,-40,100,0
100,0,0,-15,0,0,-100,0,0,-40,100,0,100,-70,-89,0,0,-36,0,0,-55,0,88,0,0,0,-27,1,-79
-19,100,-77,-100,100,0,0,0,50,0,-100,0,-67,2,0,0,0,0,-21,-3,100,-4,0,0,0,0,-100,-100,100
0,96,0,0,-100,0,-5,0,-50,-32,-13,0,0,0,0,0,0,0,-65,0,100,0,1,0,0,0,100,1,0
100,-80,0,-75,0,0,0,0,1,0,-25,0,0,1,-10,0,0,0,-4,0,0,0,-100,0,100,0,-20,0,-4
-4,-100,-100,100,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,68,0,0,0,0,0,-6,0,0,0,-26
-100,-16,-91,-3,100,100,0,0,100,0,0,0,100,100,-100,0,1,0,-68,95,-100,100,56,100,-94,0,-100,93,100
0,0,-18,-35,-22,-100,100,0,-100,100,0,0,100,89,100,0,-1,0,0,100,0,-37,0,-61,0,0,-100,-69,-31
-37,0,0,28,-78,0,-24,73,0,-36,100,0,100,-100,-100,0,0,0,100,-100,-100,100,-100,0,0,82,90,0,-47
-86,0,76,0,0,0,0,100,0,0,0,0,-47,0,100,100,0,0,0,0,0,-100,-11,-30,0,0,-100,-100,-50
49,71,0,-68,0,0,-76,29,0,-28,-38,0,-1,-92,-100,24,0,0,-100,100,64,49,-12,-9,0,62,-100,100,22
0,-71,-54,-100,0,0,0,-14,100,46,19,100,-50,75,-100,76,0,0,100,-49,-26,100,-3,0,0,-69,-72,5,0
-8,0,0,-9,0,0,0,0,0,100,70,-100,0,-58,-45,-100,0,0,0,-100,0,-27,0,0,0,0,4,0,0
-8,100,0,0,0,0,0,100,100,27,-36,0,-100,-17,100,-100,0,1,-46,0,-38,0,-98,0,0,0,100,1,-31
-100,5,-22,0,0,87,100,-47,-100,-99,-7,0,-100,100,-89,98,0,-1,0,-46,0,87,100,0,0,100,-100,100,100
0,-44,0,100,0,100,-100,100,0,0,-100,77,100,0,-11,-98,0,0,-29,0,0,0,0,0,0,-100,-49,0,100
-44,0,0,0,0,100,0,-37,-40,0,-8,-77,100,1,0,100,0,0,0,100,0,-80,40,0,0,-75,0,0,0
0,100,0,100,0,-100,97,-89,0,-58,0,0,-100,-100,0,0,0,0,0,0,0,-37,100,0,0,0,0,-4,100
0,100,1,0,0,0,-26,0,-60,0,0,0,0,0,0,-100,100,0,0,0,0,-100,-24,0,0,0,0,0,100
-24,0,-1,0,0,-64,-71,0,0,39,100,0,-100,-1,0,0,-18,0,0,-80,0,1,0,0,0,0,0,-100,-19
0,0,0,0,0,73,0,0,0,0,-97,0,0,0,100,0,0,0,-25,0,0,-16,100,0,0,0,0,-16,-56
0,-25,0,0,0,100,0,-100,0,0,-3,0,32,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,-10,0
0,-100,0,-100,100,-41,0,-98,0,37,0,0,0,-1,100,2,-40,0,0,-20,100,-38,0,0,0,0,0,-100,-3
-48,-100,0,-100,100,-81,0,100,0,0,0,100,0,0,18,-2,-42,0,0,0,0,-2,0,0,0,0,0,100,100
0,0,0,100,-100,0,0,0,49,0,0,-100,0,0,0,0,0,0,100,0,0,0,-63,0,0,0,100,-31,0
-41,100,0,0,-83,-40,100,-100,-49,-38,0,0,0,0,-33,0,0,0,-22,0,-37,0,10,0,100,100,-100,100,-100
50,-37,0,16,-17,-100,48,97,0,100,0,0,-100,0,-48,45,0,16,-63,0,-30,0,16,0,-45,38,100,37,-11
-11,-48,0,0,0,-34,100,-100,0,-67,0,0,-100,0,65,100,1,100,2,0,100,0,-51,0,27,-91,-99,100,-6
0,0,0,-92,0,100,-5,0,0,0,0,0,-90,0,100,-100,0,0,-1,0,0,0,83,0,-9,0,-1,0,0
-65,-47,0,-24,0,-100,14,3,99,-95,0,0,100,100,-18,-45,-1,86,-16,0,-100,34,-100,64,-8,100,0,-36,100
100,0,100,0,0,0,-4,-17,-74,0,59,0,0,-58,-100,0,0,-100,100,0,-33,100,-45,100,0,0,100,100,0
14,-4,-6,0,98,0,98,0,-25,0,-32,0,0,-42,100,0,100,100,-100,0,0,100,100,-55,-65,-100,-58,100,-69
0,0,5,0,-44,0,-100,0,0,0,0,0,100,0,100,0,-63,0,0,0,0,0,-43,-32,0,0,0,3,0
100,0,0,0,-54,0,-100,0,0,0,-8,0,-41,0,-44,100,-37,25,0,0,0,0,100,-58,0,0,1,100,-100
100,0,0,2,100,0,-100,0,0,-23,-19,100,0,0,-100,-100,0,-92,0,100,0,0,0,0,29,0,-8,-8,-37
0,0,30,-2,0,0,0,0,0,-5,0,-74,100,1,-67,0,0,-10,0,0,0,-56,0,0,-29,100,-15,0,100
0,0,-87,0,-99,100,-51,0,0,0,48,-26,1,-1,0,0,0,100,0,-87,0,-5,-100,-19,0,-29,0,1,100
100,0,0,0,100,-26,0,0,0,0,-22,0,0,0,-10,0,0,-100,1,0,41,0,100,0,0,-64,-20,0,-100
-34,0,0,100,-82,-74,0,0,0,0,-26,0,100,0,-86,0,0,100,0,0,-41,-100,0,100,0,100,0,-100,0
0,0,0,100,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,1,0,0,94,0,0,-100,0,1,-19
100,0,0,-100,-19,0,0,0,0,0,0,0,88,0,-48,0,0,0,-1,-14,0,0,0,-20,0,0,100,100,-9
0,0,0,-96,0,87,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,-41,-71,1,0,0,0,0,-45
0,100,0,-4,0,0,0,0,0,0,0,100,-100,-37,-27,0,0,-87,0,2,0,-32,0,0,0,76,-58,-100,-47
0,100,100,4,0,0,0,0,0,0,0,0,0,0,-73,0,0,-75,0,0,0,0,0,-64,0,0,0,0,0
77,-100,0,-4,0,-41,66,0,0,0,39,-100,-34,100,0,96,85,100,0,0,0,0,75,-17,0,-85,100,0,-100
100,87,-43,0,0,0,0,0,0,0,-39,0,0,-100,0,-3,-53,-11,0,-2,0,0,0,0,0,0,0,-100,0
0,-24,-10,0,0,-30,0,0,0,16,0,0,0,0,100,-76,-32,1,0,0,0,100,0,0,0,-45,0,2,0
-100,100,-79,53,0,-16,100,0,100,-16,0,0,1,0,-100,-17,0,0,0,0,0,100,-66,0,0,0,100,-11,-4
100,-58,100,-53,0,100,-83,0,0,0,0,0,13,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,-20
0,-67,0,0,0,-63,-27,0,0,26,0,0,1,-63,0,0,0,0,0,0,0,100,-10,0,0,0,0,-21,100
0,-100,-87,0,0,0,-56,100,-100,-26,0,0,-44,0,0,0,0,-53,0,0,100,-1,3,0,55,0,-73,-54,100
100,0,-23,0,0,-37,0,-100,100,0,0,0,-30,0,100,0,0,0,0,0,-67,-69,19,89,0,0,-69,-59,0
0,-38,0,0,100,0,0,0,0,0,0,0,0,0,-29,100,0,93,0,0,0,0,0,-42,-55,0,1,-88,-33
0,0,0,2,-28,0,0,0,1,0,0,0,-100,0,100,-24,0,0,0,0,-33,0,100,0,0,0,-1,-10,-3
-100,0,0,-2,0,0,0,0,1,0,0,0,-79,0,100,100,0,-47,0,0,1,0,-100,-47,64,0,0,-24,0
-39,0,0,0,0,0,0,0,0,0,0,0,0,100,-43,-100,0,100,0,0,46,0,1,0,-12,0,100,0,-100
0,100,0,0,0,0,0,0,-100,0,0,0,0,3,-100,-76,0,0,100,0,-47,-4,2,0,12,0,-3,-75,100
87,-65,43,0,-34,0,0,0,0,0,0,100,85,-100,100,0,0,0,0,82,48,-100,-100,0,-64,0,-39,75,-30
100,0,-43,0,100,0,0,0,-2,34,0,0,-50,0,-100,100,0,-64,0,-82,0,0,0,0,0,0,-58,-100,0
-75,-35,100,0,64,0,0,0,0,-34,11,1,-35,-3,-56,-38,100,0,-30,0,98,-44,0,0,0,0,0,-100,-35
-94,0,17,0,-100,38,0,0,18,0,-11,51,0,0,-72,15,-93,-48,-70,0,-100,100,23,0,0,6,0,52,-100
1,100,0,100,0,-38,84,0,77,0,0,0,0,100,0,-77,-7,-34,100,0,100,0,0,0,0,100,0,-52,-100
85,9,100,-100,-51,100,100,0,-10,0,0,-53,100,91,0,0,0,0,-100,0,-56,-41,-46,100,0,-14,0,-6,-51
0,0,0,0,-51,0,100,100,-85,0,0,-99,-44,1,0,0,0,36,0,0,100,0,-100,-95,0,0,0,100,100
0,0,-15,0,0,-100,-100,0,0,0,0,0,-49,2,0,0,0,0,0,0,0,0,0,-5,82,-92,100,100,0
-26,0,100,0,0,0,100,0,0,0,0,0,-7,0,0,0,0,0,0,0,-69,0,73,0,0,0,100,0,-100
-100,-39,0,0,0,1,-100,0,0,100,0,0,0,0,0,0,0,-36,0,0,44,0,0,0,0,0,-77,2,-8
0,0,-100,0,0,-1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,100
0,-70,0,0,100,0,0,0,0,-23,0,0,0,100,0,0,0,0,0,82,100,-68,0,0,-82,0,0,-9,100
-54,0,-100,0,-100,0,0,0,0,100,1,1,0,0,0,0,0,0,0,-82,-13,0,-29,0,87,0,100,-85,-98
0,0,-96,0,100,0,0,59,0,0,-1,0,0,0,0,0,0,0,0,0,0,-20,100,0,-87,0,-17,100,100
100,0,-6,0,0,0,0,-100,0,-20,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
-100,0,0,0,-54,0,-64,0,0,0,0,0,0,0,0,0,0,0,1,0,82,-22,0,0,0,0,-34,-100,100
-31,0,0,0,0,21,0,0,0,0,0,0,0,-100,0,0,100,0,-1,1,0,100,-100,0,0,0,100,0,-13
0,0,0,1,0,-21,-100,0,0,-10,0,0,0,-100,0,0,-100,0,0,-1,84,-100,0,0,0,0,0,-100,100
-38,0,0,0,-46,0,0,0,0,0,0,0,0,-94,0,0,0,97,0,0,-67,0,0,0,0,0,0,1,100
0,0,35,1,0,0,0,0,0,0,0,0,100,0,0,0,0,-97,0,0,-36,0,0,0,0,0,0,-11,100
0,0,0,-2,0,0,-7,0,0,0,0,-1,0,0,0,0,0,15,0,0,0,-58,-58,0,0,0,-44,2,100
-90,0,-35,2,0,0,0,-56,100,-30,0,0,100,0,0,0,1,-15,0,0,-24,0,-21,0,64,0,100,-2,-59
100,0,0,-2,0,0,0,0,0,100,0,0,-100,0,0,0,-1,40,0,0,0,100,-77,0,-64,0,0,100,-100
-100,80,0,0,0,0,0,-3,0,0,0,0,-32,100,0,0,0,-24,0,0,-65,0,1,0,0,0,100,1,100
-100,-80,0,0,100,0,0,100,0,0,0,100,-30,-100,0,0,0,-16,0,5,-51,-100,100,0,0,0,0,0,0
-91,0,0,0,0,12,0,-100,100,-30,100,-54,-38,0,0,0,0,100,0,-5,-27,0,0,0,0,0,0,-94,0
-100,100,100,0,100,0,0,0,-32,-100,-100,69,56,0,100,0,0,-100,75,99,-87,0,60,1,0,43,-100,-7,-54
100,30,-88,100,91,56,28,0,-21,-87,0,64,-56,0,-100,0,0,0,-1,69,-56,11,52,-1,0,-43,-32,0,-100
100,-100,0,-13,100,-68,-20,0,7,0,0,0,0,0,0,0,0,0,-52,0,-18,-11,0,100,0,100,-9,0,-42
0,0,-5,100,-28,0,-8,0,0,0,0,-100,0,1,100,0,0,0,0,100,0,0,-46,0,0,23,0,0,-83
0,-30,100,0,3,0,0,0,-28,0,0,-68,0,-1,-65,0,2,100,-22,-100,0,0,0,0,0,0,-100,0,100
-93,0,-4,0,100,0,0,0,100,39,0,-11,0,0,0,0,1,-94,0,-100,-12,0,100,-100,0,0,100,100,0
46,63,-100,0,-100,0,0,13,44,-39,100,0,0,0,-35,0,89,-6,0,-9,0,0,100,0,0,-99,2,-39,0
0,-63,100,0,0,0,0,-13,-56,0,0,0,0,2,0,0,-69,0,0,-31,0,0,-12,0,65,0,-25,-49,-100
84,0,0,-100,0,0,0,71,-9,0,-10,0,100,-2,0,1,0,0,0,0,0,94,100,0,-65,-24,0,85,-100
0,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,85,0,0,0,0,0,0,-17,0,-54
100,0,-20,100,0,0,0,-6,-80,0,-90,0,-100,0,0,23,-23,65,0,1,75,100,-63,0,0,0,-100,64,-100
-9,0,52,-100,0,0,0,-26,-58,0,0,0,0,100,0,-23,0,0,0,0,100,-100,0,0,0,0,0,0,0
0,0,-38,100,0,0,0,-39,-67,0,67,0,0,0,0,0,0,-47,0,0,-22,100,-100,0,0,0,-100,0,100
0,0,-38,-100,0,0,0,0,0,0,0,0,1,0,100,0,-1,53,0,0,0,0,0,0,0,0,0,1,-80
0,0,-16,100,-100,100,0,0,0,0,-67,0,0,100,-15,85,0,-71,0,100,0,-16,0,0,0,0,-47,1,100
0,0,-43,0,-100,68,0,0,0,0,0,0,0,-22,0,0,0,0,0,1,0,-42,100,0,0,0,0,-100,100
0,0,0,-68,0,-38,0,68,0,0,0,0,0,-100,-10,0,0,0,0,-100,100,1,0,0,0,0,0,100,-98
0,0,0,-32,-100,100,100,-9,0,0,0,0,0,100,-75,-85,0,0,0,0,0,0,98,0,0,0,0,-28,100
0,0,0,0,-66,-26,0,-59,0,0,0,0,-1,-92,0,0,0,0,0,-26,0,-81,0,0,93,0,0,0,0
0,0,0,0,0,-4,-21,0,0,0,0,0,0,0,0,0,0,0,0,2,31,-56,0,0,0,0,0,0,0
0,0,0,0,0,-100,-79,0,4,0,0,0,0,-86,100,0,0,0,0,-91,-14,0,-84,0,86,0,0,1,-100
48,0,0,100,0,100,100,0,100,0,0,0,0,0,100,0,0,0,0,0,-100,0,-100,0,-55,0,0,100,-57
0,0,0,-13,25,0,-100,0,-100,0,0,1,0,0,100,0,0,0,0,0,100,0,-100,0,-40,0,0,0,0
0,0,72,-14,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,100,0,-19,0,-84,0,0,-96,100
100,0,-26,0,0,-76,0,0,-4,0,0,0,100,-1,-90,0,0,0,0,0,93,0,-47,0,0,0,0,4,-100
100,0,-46,0,0,-30,0,0,1,0,0,0,-20,0,-88,0,0,100,0,0,0,0,-100,0,0,61,0,-100,-22
-65,0,0,-41,0,0,0,0,0,0,0,0,0,0,100,79,0,0,0,0,0,0,0,0,0,-61,0,0,0
100,0,0,-17,0,81,100,0,-1,0,0,0,-80,100,-100,0,0,0,0,0,0,100,-58,0,0,0,1,0,-63
0,0,0,-15,-22,0,-27,0,0,0,0,0,0,1,0,-9,1,0,0,0,31,0,0,0,0,0,0,0,0
0,0,0,100,47,-22,0,0,0,0,0,0,0,0,-100,-4,-1,-100,100,0,0,0,0,0,0,0,-1,-25,100
-67,0,0,0,0,0,5,0,0,0,0,0,0,-100,0,0,0,0,0,0,76,-80,-76,0,0,0,0,-7,100
0,56,0,0,-50,0,-18,0,0,0,0,100,0,0,100,-66,0,0,0,0,-98,-16,-27,0,0,0,0,0,0
-32,0,0,-8,100,-100,-60,0,0,0,0,-100,0,-1,0,0,100,0,-100,0,-95,86,100,0,0,100,0,1,100
0,41,0,-23,-83,-53,0,0,0,0,0,0,0,3,100,0,0,0,0,100,-8,-39,-28,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,-3,-94,0,0,0,65,0,-22,0,0,0,0,0,1,-1,0
0,100,0,-65,-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-100,0,0,0,18,-62,100,0,100
100,-100,0,-4,0,0,100,0,0,87,0,0,0,-1,-100,0,0,0,0,-57,0,1,-56,0,-18,100,-76,100,0
0,51,0,0,0,100,-80,100,0,-87,0,0,0,0,-28,0,-29,0,100,-43,0,1,0,0,0,0,-25,-100,-100
47,-11,0,0,100,-100,95,-100,44,0,0,0,100,0,0,47,3,100,-100,100,-100,-53,-100,0,0,-100,39,70,100
0,-100,0,0,-100,0,1,100,-44,100,0,100,-100,100,0,0,-17,0,-19,-100,100,0,-84,0,40,0,2,-70,-100
-24,100,50,0,0,0,0,100,0,-8,0,-4,0,0,0,-47,0,-14,0,0,0,0,0,0,-40,-38,-41,1,0
0,-100,-50,0,0,100,0,0,100,-32,0,87,0,-76,0,0,-57,-7,0,100,0,0,-100,0,0,0,1,0,100
100,-37,85,0,69,100,-100,-100,-100,-60,0,29,0,100,64,0,100,-51,-46,100,-100,38,-69,0,0,63,-1,-1,-76
100,0,-85,100,-69,-100,0,-46,0,0,100,-100,0,-84,0,0,100,-28,0,1,0,0,33,100,0,0,0,0,-12
0,0,0,-100,0,0,-16,0,0,27,0,-67,0,0,100,0,0,100,0,-10,0,-38,-33,-68,0,0,0,0,-18
-33,100,60,0,0,0,0,0,0,-27,-32,0,0,-40,-100,0,0,0,100,100,0,0,0,0,0,-63,0,0,0
100,100,100,0,0,0,100,-54,0,0,-58,57,100,0,-28,0,-46,-100,-100,-66,0,100,0,-21,0,0,0,2,-100
62,-100,-100,0,0,-86,-100,100,0,100,0,-32,-100,3,100,0,-87,0,0,-40,0,-33,0,0,0,0,100,-2,100
100,-55,-60,0,0,-14,0,100,0,-64,0,-70,0,0,1,0,-12,1,0,100,-37,-67,0,-11,64,0,100,0,0
100,100,0,0,0,100,0,0,0,0,-10,9,0,0,-100,0,-49,-1,100,0,-100,0,100,0,-64,0,-100,0,0
0,90,0,0,0,-100,1,0,0,-36,0,0,0,0,0,0,-6,0,-100,100,0,0,0,0,0,0,-11,0,100
-100,-35,0,0,0,0,-1,-97,0,97,0,0,1,0,100,0,0,0,0,100,-10,0,-42,0,0,0,0,0,-78
0,0,0,0,0,0,1,0,0,0,0,0,-1,-3,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,47
-21,-100,0,0,0,0,0,-100,0,0,0,100,0,0,-83,0,0,100,0,0,0,0,-58,0,0,75,100,2,0
100,100,0,0,0,0,-1,-3,74,0,0,0,0,0,-54,0,0,-76,0,-44,0,0,0,0,0,0,-37,2,-100
0,-47,0,0,100,0,100,0,-74,-84,0,-10,0,0,0,0,0,-24,56,0,0,0,100,0,0,0,-60,-4,100
0,-99,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,100,0,0,-75,100,0,-39
100,-54,0,0,-76,0,0,0,0,0,0,0,0,70,0,0,0,100,-56,0,0,0,0,0,0,0,-100,0,-42
0,0,0,0,-24,0,100,0,0,-13,0,-11,0,0,0,0,100,-16,0,0,0,0,37,0,0,0,100,0,-43
88,0,0,0,0,0,0,0,0,0,0,-55,0,0,0,0,0,-16,0,1,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,-35,0,0,0,0,0,0,1,0,0,-100,-4,0,84,0,0,0,0,0,0,-100,0,-87
0,0,0,0,0,77,0,0,0,0,0,-33,0,-12,0,0,0,-42,0,100,0,0,-17,0,0,0,-74,3,0
-35,0,0,0,0,0,0,0,0,64,0,0,1,0,100,0,0,0,0,-49,-76,0,0,0,0,0,0,-3,-46
0,0,65,0,0,0,0,0,0,-64,0,0,0,0,0,100,0,0,0,0,-18,0,-52,0,0,0,-18,0,100
-87,0,-65,0,0,2,-66,0,0,0,0,0,0,0,100,0,0,-22,1,0,0,0,-83,0,47,0,100,0,-1
0,0,0,0,0,-79,1,0,0,44,0,0,0,-59,-100,-100,0,100,0,0,100,0,-85,0,0,0,0,0,-92
100,0,0,0,38,0,0,0,1,-44,0,0,-1,0,-100,0,100,0,0,0,0,0,0,0,-47,100,100,0,0
-5,0,0,98,-38,0,-31,0,-1,0,0,0,0,0,0,0,100,0,0,-84,-20,0,0,0,0,-61,0,0,100
0,0,0,0,0,0,-59,0,51,0,0,0,0,0,100,0,-91,0,0,-100,-29,100,0,0,0,-39,2,0,0
0,0,0,-58,0,0,0,0,-7,0,0,0,0,0,100,0,0,0,-1,0,-51,0,73,0,0,0,-56,0,-3
0,0,0,-40,0,0,0,0,100,0,0,0,0,13,-100,0,-55,0,0,0,0,-100,0,0,54,0,-82,0,0
